2816,27,USA,m,single,n,30464,6969,24h,True,1,,leisure
2817,23,USA,f,single,n,30465,3891,24h,True,1,,affection
2818,36,USA,m,married,y,30466,737,24h,True,1,,achievement
2819,57,USA,m,single,n,30467,2487,24h,True,1,,enjoy_the_moment
2820,30,USA,f,separated,y,30468,10620,24h,True,2,,achievement
2821,54,USA,f,married,y,30469,4602,24h,True,1,,achievement
2822,38,IND,m,married,y,30470,5025,24h,True,1,,affection
2823,24,USA,m,single,n,30471,7233,24h,True,1,,affection
2825,25,USA,m,single,n,30472,2801,24h,True,1,,affection
2826,41,USA,m,single,n,30473,9653,24h,True,1,,affection
2828,29,USA,m,married,n,30474,10463,24h,True,1,,achievement
2829,25,IND,m,married,y,30475,12190,24h,True,1,,affection
2830,45,USA,f,single,n,30476,3708,24h,True,8,,achievement
2831,22,USA,f,single,n,30477,7170,24h,True,1,,enjoy_the_moment
2832,37,USA,f,single,n,30478,1371,24h,True,1,,achievement
2833,29,USA,m,married,n,30479,5220,24h,True,2,,affection
2834,46,USA,m,married,n,30480,3615,24h,True,1,,achievement
2835,58,USA,f,married,y,30481,1798,24h,True,1,,achievement
2836,25,USA,m,single,n,30482,724,24h,True,2,,achievement
2837,28,USA,m,single,n,30483,4038,24h,True,1,,achievement
2838,29,USA,f,single,n,30484,3602,24h,True,1,,bonding
2839,24,USA,m,single,n,30485,7858,24h,True,1,,achievement
2840,29,USA,f,married,y,30486,12644,24h,True,1,,achievement
2841,25,USA,f,single,n,30487,3316,24h,True,1,,achievement
2842,22,USA,m,single,n,30488,6746,24h,True,1,,affection
2843,45,USA,m,divorced,y,30489,9069,24h,True,1,,affection
2844,21,USA,m,single,n,30490,9331,24h,True,1,,achievement
2845,28,CAN,f,single,n,30491,12706,24h,True,1,,bonding
2846,29,USA,m,single,n,30492,12487,24h,True,1,,affection
2847,18,USA,m,single,n,30493,59,24h,True,1,,bonding
2848,51,USA,f,divorced,y,30494,11157,24h,True,1,,leisure
2851,40,IND,m,married,y,30495,2648,24h,True,1,,enjoy_the_moment
2852,28,USA,m,single,n,30496,10868,24h,True,4,,affection
2853,57,USA,f,married,n,30497,134,24h,True,1,,enjoy_the_moment
2855,23,USA,m,single,n,30498,5196,24h,True,1,,affection
2856,31,USA,m,married,y,30499,12052,24h,True,2,,affection
2857,58,USA,f,single,y,30500,6256,24h,True,5,,achievement
2858,36,USA,f,single,n,30501,2334,24h,True,1,,bonding
2859,41,USA,f,divorced,n,30502,1845,24h,True,1,,achievement
2860,22,USA,f,single,n,30503,8969,24h,True,1,,achievement
2861,32,IND,m,married,y,30504,141,24h,True,1,,achievement
2862,59,USA,f,married,y,30505,4614,24h,True,4,,affection
2863,30,USA,f,married,n,30506,3256,24h,True,2,,affection
2864,50,USA,f,divorced,y,30507,2853,24h,True,4,,affection
2865,26,IND,m,married,y,30508,8439,24h,True,1,,achievement
2866,22,USA,m,single,n,30509,266,24h,False,1,,affection
2867,28,USA,f,single,n,30510,457,24h,True,4,,enjoy_the_moment
2868,23,USA,f,single,n,30511,11190,24h,True,1,leisure,leisure
2869,26,USA,m,married,y,30512,8124,24h,True,1,,affection
2870,36,USA,f,married,y,30513,4601,24h,True,1,,achievement
2871,28,USA,f,single,n,30514,3482,24h,True,1,affection,affection
2872,51,USA,f,married,y,30515,4064,24h,False,1,,leisure
2873,20,USA,m,single,n,30516,1254,24h,True,1,,nature
2874,31,AUS,f,married,n,30517,8684,24h,True,1,,bonding
2875,26,IND,m,single,n,30518,48,24h,True,1,,affection
2876,47,USA,f,married,y,30519,13487,24h,True,1,,achievement
2877,39,USA,m,single,n,30520,10451,24h,True,2,affection,affection
2878,37,USA,m,married,y,30521,1855,24h,True,4,,achievement
2879,27,USA,m,single,n,30522,238,24h,True,1,,affection
2880,36,USA,f,divorced,y,30523,3262,24h,True,3,,affection
2881,46,KOR,m,married,n,30524,691,24h,True,1,,affection
2882,53,USA,f,married,n,30525,5268,24h,True,1,,affection
2883,36,USA,f,single,y,30526,616,24h,True,1,,bonding
2884,20,USA,m,single,n,30527,8962,24h,True,1,,leisure
2885,23,IND,f,single,n,30528,8547,24h,True,2,,achievement
2886,36,USA,m,single,n,30529,1433,24h,True,1,,achievement
2887,22,USA,m,single,n,30530,194,24h,True,1,,bonding
2888,22,USA,m,single,n,30531,2108,24h,True,1,,affection
2889,20,USA,f,single,n,30532,13834,24h,True,1,,affection
2890,33,USA,m,married,y,30533,8531,24h,True,1,,achievement
2892,24,USA,f,single,n,30534,2317,24h,True,1,,achievement
2894,46,USA,f,single,n,30535,2538,24h,True,1,,achievement
2895,30,USA,f,married,y,30536,1117,24h,True,1,,affection
2896,19,USA,m,single,n,30537,3209,24h,True,3,,nature
2897,18,USA,f,single,n,30538,1437,24h,True,1,,achievement
2898,28,USA,m,single,n,30539,1713,24h,True,1,achievement,achievement
2899,21,USA,f,single,n,30540,3116,24h,True,1,,enjoy_the_moment
2900,35,USA,m,married,y,30541,944,24h,True,1,,affection
2901,3,USA,f,married,y,30542,102,24h,True,1,,affection
2902,25,IND,m,single,n,30543,10763,24h,True,2,,enjoy_the_moment
2903,56,USA,f,married,y,30544,12020,24h,True,1,,achievement
2904,35,USA,m,single,n,30545,4579,24h,True,1,,affection
2905,20,USA,m,single,n,30546,4877,24h,True,1,,affection
2906,36,USA,m,married,n,30547,11478,24h,True,1,,affection
2907,21,USA,f,single,n,30548,10096,24h,True,1,,affection
2908,33,USA,m,married,y,30549,13147,24h,True,3,,enjoy_the_moment
2909,23,USA,f,single,y,30550,1655,24h,True,1,,bonding
2910,19,ITA,m,single,n,30551,2056,24h,True,2,,achievement
2911,54,USA,m,married,n,30552,2765,24h,True,1,enjoy_the_moment,enjoy_the_moment
2912,23,USA,m,single,n,30553,1593,24h,True,2,,achievement
2913,40,USA,f,married,y,30554,3876,24h,True,3,,affection
2914,56,USA,f,married,y,30555,12504,24h,True,1,,enjoy_the_moment
2915,52,USA,f,married,y,30556,5120,24h,True,1,,bonding
2917,56,USA,f,married,y,30557,8790,24h,True,3,,affection
2918,19,USA,m,single,n,30558,11990,24h,True,1,,achievement
2919,23,USA,m,single,n,30559,6648,24h,True,1,,leisure
2921,29,USA,m,single,y,30560,342,24h,True,1,,bonding
2922,25,USA,f,single,n,30561,2630,24h,True,1,,achievement
2923,69,USA,m,married,y,30562,1792,24h,True,1,,affection
2924,32,USA,m,married,y,30563,11631,24h,True,2,,affection
2925,34,IND,f,married,y,30564,6350,24h,True,1,,affection
2927,34,USA,f,married,n,30565,4879,24h,True,1,,affection
2930,27,USA,f,married,y,30566,1318,24h,True,1,,achievement
2931,22,USA,f,single,n,30567,2008,24h,True,2,,bonding
2933,33,USA,m,married,y,30568,5205,24h,True,1,,leisure
2934,52,USA,f,widowed,n,30569,2231,24h,True,4,,achievement
2935,34,IND,m,single,n,30570,4024,24h,True,1,,affection
2936,28,IND,m,single,n,30571,1947,24h,True,1,,achievement
2937,43,USA,f,married,y,30572,2691,24h,True,1,,affection
2938,36,PRT,m,married,n,30573,6137,24h,True,1,,affection
2939,39,USA,m,single,n,30574,12595,24h,True,3,,achievement
2940,29,USA,f,single,n,30575,2242,24h,True,1,,achievement
2941,35,USA,f,single,y,30576,5838,24h,True,1,,bonding
2943,45,USA,f,single,n,30577,4371,24h,True,1,,affection
2944,26,USA,m,single,n,30578,2725,24h,True,1,,affection
2945,38,USA,f,separated,n,30579,3535,24h,True,1,,affection
2946,22,USA,m,single,n,30580,3871,24h,True,3,,affection
2947,21,USA,m,single,n,30581,2027,24h,True,1,,achievement
2948,29,USA,m,single,y,30582,7873,24h,True,1,,achievement
2950,31,USA,m,divorced,n,30583,4721,24h,True,1,,affection
2951,23,USA,m,single,n,30584,372,24h,True,1,,achievement
2952,21,USA,m,single,n,30585,10740,24h,True,1,,affection
2953,31,USA,m,married,y,30586,5294,24h,True,1,,affection
2954,43,USA,f,married,y,30587,3343,24h,True,4,,achievement
2955,28,USA,m,married,y,30588,3075,24h,True,1,,affection
2956,43,USA,f,single,y,30589,4075,24h,True,2,,enjoy_the_moment
2957,34,USA,m,married,y,30590,814,24h,True,1,,affection
2958,18,USA,f,single,n,30591,4238,24h,True,1,,bonding
2959,29,USA,m,single,n,30592,3130,24h,True,2,affection,affection
2960,28,USA,m,single,n,30593,3179,24h,True,1,,achievement
2961,23,USA,f,single,n,30594,3167,24h,True,1,,achievement
2964,57,USA,f,,n,30595,533,24h,True,1,,affection
2965,42,USA,m,single,n,30596,1772,24h,True,1,,affection
2966,22,USA,o,single,n,30597,3885,24h,True,1,,enjoy_the_moment
2967,27,USA,f,single,n,30598,2960,24h,True,1,,bonding
2968,22,USA,f,single,n,30599,5378,24h,True,1,,achievement
2971,54,USA,f,married,y,30600,4338,24h,True,1,,affection
2972,23,IND,f,married,n,30601,5067,24h,True,2,,affection
2973,20,USA,f,single,n,30602,10165,24h,True,1,,achievement
2974,24,MEX,m,single,n,30603,4043,24h,True,1,,bonding
2975,67,USA,f,divorced,y,30604,2734,24h,True,1,,affection
2977,33,USA,m,single,y,30605,4211,24h,True,1,,achievement
2978,30,IND,f,married,y,30606,4725,24h,True,3,,affection
2980,26,USA,m,single,n,30607,1127,24h,True,2,,achievement
2981,33,USA,f,married,y,30608,11242,24h,True,1,,achievement
2982,45,USA,f,married,y,30609,1658,24h,True,1,,achievement
2983,38,USA,m,single,n,30610,3647,24h,True,1,,affection
2984,28,USA,m,married,y,30611,4551,24h,True,1,,achievement
2985,21,CAN,f,single,n,30612,5065,24h,True,1,,affection
2986,42,USA,m,married,y,30613,6369,24h,True,4,,achievement
2987,61,USA,f,married,y,30614,7012,24h,True,1,,affection
2988,35,USA,f,married,y,30615,3634,24h,True,1,,achievement
2989,27,USA,m,single,n,30616,1122,24h,True,1,,affection
2990,41,USA,f,divorced,y,30617,3373,24h,True,1,,achievement
2991,55,USA,f,divorced,y,30618,646,24h,True,1,,affection
2992,45,USA,m,married,y,30619,2702,24h,True,1,,achievement
2993,57,USA,f,married,n,30620,4906,24h,True,1,,achievement
2994,27,USA,f,single,n,30621,6365,24h,True,1,,achievement
2995,25,USA,f,married,n,30622,619,24h,True,1,,affection
2996,52,USA,m,married,y,30623,1253,24h,True,1,,affection
2997,27,USA,m,married,n,30624,9389,24h,True,1,,achievement
2998,28,USA,m,single,n,30625,233,24h,True,1,,achievement
2999,29,USA,f,married,y,30626,3370,24h,True,1,,affection
3000,37,USA,m,single,n,30627,4423,24h,True,3,,affection
3001,35,USA,f,single,y,30628,1551,24h,True,1,,affection
3002,44,USA,f,divorced,y,30629,720,24h,True,1,,affection
3003,38,USA,m,married,y,30630,1769,24h,True,1,,achievement
3004,29,IND,f,married,y,30631,8416,24h,True,1,,achievement
3005,19,USA,f,single,n,30632,10934,24h,True,1,,affection
3006,30,USA,m,single,n,30633,1224,24h,True,1,,achievement
3007,37,USA,m,married,n,30634,7997,24h,True,1,,affection
3008,25,IND,m,married,n,30635,8025,24h,True,1,,achievement
3009,45,IND,f,married,y,30636,236,24h,True,2,,achievement
3010,25,USA,m,single,n,30637,6837,24h,True,3,,affection
3011,30,USA,f,single,n,30638,2289,24h,True,1,,affection
3013,29,USA,f,divorced,y,30639,4631,24h,True,1,,affection
3014,34,USA,f,single,n,30640,4332,24h,True,1,,achievement
3015,18,USA,m,single,n,30641,585,24h,True,2,,affection
3016,24,IND,f,married,n,30642,5178,24h,False,2,affection,affection
3017,40,VEN,m,divorced,y,30643,6854,24h,True,1,,affection
3019,29,GRC,m,married,n,30644,2138,24h,True,1,,affection
3020,28,IND,m,single,n,30645,8984,24h,True,4,,affection
3021,44,VEN,m,divorced,y,30646,12988,24h,True,1,,affection
3022,28,USA,f,married,y,30647,6,24h,True,1,,achievement
3023,25,USA,m,single,n,30648,9278,24h,True,1,,affection
3024,30,USA,m,married,n,30649,11726,24h,True,1,achievement,achievement
3025,24,USA,m,married,y,30650,5524,24h,True,1,,nature
3026,31,USA,f,married,y,30651,9866,24h,True,2,,affection
3027,30,USA,m,single,n,30652,12114,24h,True,1,,affection
3029,45,USA,f,married,y,30653,1924,24h,True,1,,affection
3030,24,USA,f,single,n,30654,3411,24h,True,4,,affection
3031,23,USA,m,single,n,30655,8360,24h,True,1,,achievement
3032,51,USA,f,married,y,30656,8112,24h,True,1,,achievement
3033,30,USA,f,married,y,30657,4760,24h,True,1,,affection
3034,33,USA,f,single,y,30658,3058,24h,True,1,,achievement
3035,32,IND,m,single,n,30659,2184,24h,True,1,,achievement
3036,22,USA,m,single,n,30660,12818,24h,True,1,,achievement
3037,29,USA,f,married,y,30661,12460,24h,True,2,,affection
3039,25,USA,f,single,n,30662,13035,24h,True,1,,achievement
3040,28,USA,f,single,n,30663,5560,24h,False,3,,affection
3041,26,USA,m,single,n,30664,239,24h,True,2,,affection
3042,29,USA,f,separated,n,30665,8758,24h,True,1,,affection
3043,32,USA,f,married,y,30666,3669,24h,True,1,,affection
3044,31,USA,f,married,y,30667,12975,24h,True,1,,affection
3046,26,USA,m,single,n,30668,577,24h,True,1,,achievement
3047,27,USA,m,married,n,30669,135,24h,True,1,,leisure
3048,32,USA,f,single,n,30670,3351,24h,True,1,,achievement
3049,29,USA,m,married,y,30671,3695,24h,True,1,,affection
3050,29,USA,m,married,y,30672,184,24h,True,1,,bonding
3051,53,USA,m,married,y,30673,3758,24h,True,1,,achievement
3052,26,USA,m,single,n,30674,3005,24h,True,1,,achievement
3053,30,USA,m,single,n,30675,4292,24h,True,1,,bonding
3054,23,USA,m,single,n,30676,10227,24h,True,1,,achievement
3056,27,USA,m,single,n,30677,4775,24h,True,3,,leisure
3057,26,USA,f,single,n,30678,13465,24h,True,8,,affection
3058,26,USA,m,single,n,30679,12865,24h,True,1,,achievement
3059,25,USA,m,single,n,30680,608,24h,True,1,,achievement
3060,26,USA,m,single,n,30681,9696,24h,True,1,,affection
3061,59,USA,f,married,y,30682,10943,24h,True,3,,affection
3063,25,IND,m,single,n,30683,1843,24h,True,1,,achievement
3064,27,IND,f,married,n,30684,11083,24h,True,1,,affection
3065,21,IND,f,single,n,30685,7840,24h,True,3,,affection
3066,33,USA,m,single,n,30686,13752,24h,True,1,,achievement
3067,24,USA,m,single,n,30687,3552,24h,True,2,,achievement
3068,23,USA,f,single,n,30688,10482,24h,True,1,,affection
3070,34,USA,f,single,n,30689,10552,24h,True,1,,achievement
3071,26,USA,f,married,y,30690,13019,24h,True,1,,enjoy_the_moment
3072,35,USA,m,single,n,30691,10562,24h,True,1,,affection
3073,38,USA,f,married,y,30692,4521,24h,True,1,,achievement
3074,29,USA,m,single,y,30693,8245,24h,True,2,,leisure
3075,33,USA,f,married,y,30694,6607,24h,True,1,,achievement
3076,23,USA,m,single,n,30695,625,24h,True,1,,achievement
3077,21,USA,m,single,n,30696,6251,24h,True,1,achievement,achievement
3078,34,USA,f,single,y,30697,6279,24h,True,1,,achievement
3079,29,IND,f,married,y,30698,7130,24h,True,1,,affection
3080,22,USA,m,single,n,30699,13373,24h,True,1,,affection
3081,31,USA,m,single,n,30700,2830,24h,True,1,,affection
3082,35,USA,f,married,y,30701,9380,24h,True,1,bonding,bonding
3083,33,USA,f,married,y,30702,7076,24h,True,3,affection,affection
3084,25,USA,f,single,n,30703,5982,24h,True,1,,affection
3085,22,USA,f,single,n,30704,11895,24h,True,1,,bonding
3086,25,USA,m,single,n,30705,9283,24h,True,1,,achievement
3087,40,USA,m,married,y,30706,5332,24h,True,1,,enjoy_the_moment
3088,34,USA,f,married,y,30707,13417,24h,True,1,,affection
3089,39,USA,f,married,y,30708,8579,24h,True,2,,affection
3090,55,USA,f,divorced,y,30709,11988,24h,True,7,affection,affection
3092,33,USA,f,married,y,30710,2676,24h,True,1,,achievement
3093,65,USA,f,married,y,30711,6060,24h,True,1,,achievement
3094,35,USA,f,married,y,30712,7993,24h,True,1,,affection
3095,26,AUT,f,married,n,30713,7632,24h,True,2,,achievement
3096,25,IND,m,single,n,30714,3491,24h,True,1,,affection
3098,33,USA,f,single,y,30715,4732,24h,True,1,,affection
3099,73,USA,f,married,y,30716,10442,24h,True,1,,enjoy_the_moment
3100,21,GBR,m,single,n,30717,13681,24h,True,1,achievement,achievement
3101,34,USA,f,married,y,30718,1671,24h,True,1,,affection
3102,32,USA,f,married,n,30719,4902,24h,True,1,,achievement
3103,50,USA,m,divorced,y,30720,777,24h,True,2,,bonding
3104,64,USA,f,married,y,30721,8,24h,True,1,,achievement
3105,27,USA,f,married,y,30722,2837,24h,True,1,,achievement
3106,54,USA,m,separated,y,30723,2115,24h,True,1,,affection
3107,28,USA,f,single,n,30724,2584,24h,True,1,,enjoy_the_moment
3108,22,USA,m,single,n,30725,8017,24h,True,3,,enjoy_the_moment
3109,22,USA,f,single,n,30726,12389,24h,True,1,,achievement
3111,28,IND,m,single,n,30727,3923,24h,True,1,,achievement
3112,26,USA,f,single,n,30728,4914,24h,True,1,,affection
3113,29,USA,m,married,n,30729,13567,24h,True,3,,affection
3114,36,USA,f,married,n,30730,5368,24h,True,1,,achievement
3115,25,USA,m,single,n,30731,10639,24h,True,1,,achievement
3116,44,USA,m,married,y,30732,12383,24h,True,1,,achievement
3117,36,USA,o,single,y,30733,299,24h,True,2,,achievement
3118,26,USA,m,single,n,30734,7800,24h,True,1,,affection
3119,30,USA,f,separated,y,30735,110,24h,True,2,,enjoy_the_moment
3120,23,USA,m,single,n,30736,1270,24h,True,1,,leisure
3121,47,USA,m,married,n,30737,5907,24h,True,1,,achievement
3122,35,USA,f,married,y,30738,7477,24h,True,1,,affection
3123,28,GBR,m,married,y,30739,3537,24h,True,1,,nature
3124,34,USA,f,single,n,30740,1719,24h,True,1,,achievement
3125,26,USA,m,single,n,30741,9157,24h,True,1,,bonding
3126,25,USA,f,married,y,30742,723,24h,True,1,,achievement
3127,47,USA,f,single,n,30743,1020,24h,True,1,,achievement
3128,67,USA,f,married,y,30744,11544,24h,True,1,,achievement
3129,62,USA,f,divorced,y,30745,57,24h,True,1,,affection
3130,34,USA,f,married,n,30746,449,24h,True,1,,affection
3131,35,USA,m,married,y,30747,1505,24h,True,1,,achievement
3133,32,USA,f,single,n,30748,4552,24h,True,2,,affection
3134,28,USA,f,married,y,30749,4218,24h,True,1,,enjoy_the_moment
3135,23,IND,m,single,n,30750,10414,24h,True,2,,bonding
3137,68,USA,m,married,y,30751,1941,24h,True,1,,bonding
3138,25,USA,m,single,n,30752,1902,24h,True,1,,achievement
3139,29,IND,f,married,y,30753,967,24h,True,1,,bonding
3140,32,USA,m,single,n,30754,4376,24h,True,6,,affection
3141,28,USA,m,single,n,30755,4612,24h,False,8,,affection
3142,29,USA,f,married,y,30756,2109,24h,True,1,,achievement
3143,26,USA,m,single,n,30757,1112,24h,True,1,,achievement
3144,20,USA,f,single,n,30758,11444,24h,True,1,,affection
3145,28,USA,m,single,n,30759,464,24h,True,2,,achievement
3146,24,IND,f,single,n,30760,918,24h,True,3,,affection
3147,56,AUS,m,married,y,30761,56,24h,True,2,,achievement
3148,41,USA,m,married,n,30762,3290,24h,True,1,,achievement
3149,21,USA,f,single,n,30763,46,24h,True,1,,affection
3150,61,USA,m,married,y,30764,326,24h,True,1,,achievement
3151,28,USA,f,married,y,30765,38,24h,True,4,,enjoy_the_moment
3152,27,IND,m,married,y,30766,1529,24h,True,1,,achievement
3153,35,USA,f,divorced,y,30767,5253,24h,True,1,,affection
3154,30,USA,m,single,n,30768,843,24h,True,4,,affection
3155,41,USA,f,single,y,30769,466,24h,True,1,,affection
3156,22,USA,f,single,n,30770,1323,24h,True,5,,affection
3157,23,USA,m,single,n,30771,856,24h,True,1,,achievement
3158,32,USA,m,married,y,30772,653,24h,True,4,,enjoy_the_moment
3159,23,USA,f,single,n,30773,1223,24h,True,1,,achievement
3160,27,USA,f,married,n,30774,37,24h,True,1,,bonding
3161,29,USA,f,single,n,30775,45,24h,True,1,,achievement
3162,62,USA,f,single,n,30776,101,24h,True,1,,achievement
3163,35,IND,m,married,y,30777,198,24h,True,1,,affection
3164,62,USA,f,married,y,30778,129,24h,True,1,,exercise
3165,58,USA,f,married,y,30779,104,24h,True,1,,achievement
3167,24,USA,m,single,n,30780,293,24h,True,1,,achievement
3168,25,USA,m,single,n,30781,1729,24h,True,1,,bonding
3169,36,USA,m,single,n,30782,3897,24h,True,1,,enjoy_the_moment
3170,58,USA,m,married,n,30783,1988,24h,True,1,,affection
3171,31,MKD,m,married,n,30784,2133,24h,True,1,,achievement
3172,23,USA,m,single,n,30785,430,24h,True,1,,affection
3173,32,USA,f,married,n,30786,226,24h,True,2,,achievement
3174,26,IND,m,married,n,30787,788,24h,True,4,achievement,achievement
3175,64,USA,f,married,y,30788,6763,24h,True,1,,affection
3176,20,USA,m,single,n,30789,217,24h,True,1,,achievement
3177,26,USA,m,married,y,30790,361,24h,True,1,,achievement
3178,34,USA,f,single,y,30791,345,24h,True,1,,affection
3179,31,USA,m,married,n,30792,365,24h,True,1,,achievement
3180,24,USA,f,single,n,30793,1585,24h,True,1,,bonding
3181,21,LKA,m,single,n,30794,3,24h,True,1,,enjoy_the_moment
3182,30,USA,m,single,n,30795,1545,24h,True,1,,achievement
3183,46,USA,f,single,n,30796,8434,24h,True,1,,enjoy_the_moment
3184,54,USA,f,single,n,30797,10,24h,True,2,,bonding
3185,22,USA,m,single,n,30798,2178,24h,True,1,,affection
3186,30,USA,f,single,y,30799,31,24h,True,1,,bonding
3187,44,USA,m,married,y,30800,5600,24h,True,1,,achievement
3188,44,USA,m,single,y,30801,404,24h,False,1,,achievement
3189,22,USA,m,single,n,30802,8356,24h,True,1,,leisure
3190,21,USA,f,single,n,30803,1533,24h,True,1,,achievement
3191,24,IND,m,single,n,30804,1296,24h,True,1,,affection
3192,51,USA,m,widowed,n,30805,187,24h,True,1,,affection
3193,26,USA,m,single,n,30806,2693,24h,True,1,,achievement
3194,54,USA,f,married,y,30807,4262,24h,True,1,,achievement
3195,23,USA,m,single,n,30808,91,24h,True,1,,affection
3196,25,USA,m,single,n,30809,3542,24h,True,1,,achievement
3197,33,USA,f,married,y,30810,9544,24h,True,1,,affection
3200,46,USA,m,married,y,30811,1397,24h,True,1,achievement,achievement
3201,49,USA,f,divorced,y,30812,76,24h,True,1,achievement,achievement
3202,35,USA,f,single,y,30813,291,24h,True,1,affection,affection
3203,28,USA,m,single,n,30814,1360,24h,True,1,,affection
3204,27,USA,f,married,y,30815,6936,24h,True,1,,achievement
3205,30,USA,m,single,n,30816,1310,24h,True,1,,achievement
3206,35,USA,m,married,y,30818,2022,24h,True,1,,achievement
3207,51,USA,m,married,y,30819,9015,24h,True,1,,affection
3208,29,IND,m,separated,n,30820,1831,24h,True,1,,achievement
3209,55,USA,f,married,n,30821,4984,24h,True,1,,affection
3210,32,USA,m,married,y,30822,251,24h,True,1,bonding,bonding
3211,28,KNA,m,single,n,30824,336,24h,True,3,,affection
3212,34,USA,f,married,y,30825,848,24h,True,1,,affection
3213,47,USA,m,married,y,30827,3081,24h,True,1,leisure,leisure
3214,27,USA,f,single,y,30828,3341,24h,True,1,,achievement
3215,41,USA,f,married,y,30829,12501,24h,True,1,,affection
3216,28,USA,f,single,n,30830,1617,24h,True,1,,achievement
3217,55,USA,f,single,n,30831,4310,24h,True,1,,achievement
3218,33,USA,f,married,y,30832,1424,24h,True,1,,achievement
3219,39,USA,f,married,y,30833,128,24h,True,1,,bonding
3220,37,USA,f,married,y,30834,159,24h,True,1,,achievement
3221,22,USA,f,married,y,30835,11417,24h,True,2,,affection
3222,56,USA,f,divorced,n,30836,1306,24h,True,1,,affection
3223,40,CAN,f,single,n,30837,1532,24h,True,1,bonding,bonding
3224,21,USA,m,single,n,30838,2426,24h,True,1,,affection
3225,44,USA,m,married,n,30839,3972,24h,True,1,,achievement
3226,37,USA,f,single,n,30840,3252,24h,True,1,,achievement
3227,23,ZAF,f,single,n,30842,2256,24h,True,1,,affection
3228,27,USA,m,single,n,30843,1712,24h,True,1,,achievement
3229,32,USA,f,single,n,30844,1381,24h,True,4,exercise,exercise
3230,30,USA,f,single,y,30845,3056,24h,True,1,,leisure
3231,32,USA,m,married,y,30846,8149,24h,True,1,,affection
3232,32,USA,f,married,n,30847,810,24h,True,1,,affection
3233,32,USA,m,single,n,30848,11,24h,True,1,,enjoy_the_moment
3234,30,USA,f,married,n,30849,955,24h,True,2,,affection
3235,26,USA,f,married,y,30850,1,24h,True,1,,affection
3236,28,USA,m,married,y,30851,12315,24h,False,3,,achievement
3237,43,USA,m,single,n,30852,4929,24h,True,1,,achievement
3238,27,USA,f,single,n,30853,1161,24h,True,1,,affection
3239,33,USA,f,married,y,30854,13745,24h,True,3,,affection
3241,34,USA,m,married,y,30855,7522,24h,True,2,,affection
3242,45,USA,f,married,y,30856,1818,24h,True,1,,bonding
3243,23,USA,m,single,n,30857,10726,24h,True,1,,affection
3244,31,USA,m,single,n,30858,9027,24h,True,1,,achievement
3245,20,USA,m,single,n,30859,4998,24h,True,1,,affection
3246,41,USA,f,widowed,y,30860,125,24h,False,1,,affection
3247,33,USA,f,married,n,30861,4435,24h,True,1,,affection
3248,38,USA,f,married,y,30862,1919,24h,True,1,,affection
3249,60,USA,f,married,y,30863,95,24h,True,1,,affection
3250,38,USA,f,separated,y,30864,2867,24h,True,2,,enjoy_the_moment
3251,23,USA,m,single,n,30865,1669,24h,True,1,,achievement
3252,44,USA,m,separated,n,30866,3834,24h,True,1,,achievement
3253,46,USA,m,divorced,n,30867,2124,24h,True,1,,achievement
3254,56,USA,f,married,n,30868,2842,24h,True,1,,enjoy_the_moment
3255,24,USA,m,single,n,30869,564,24h,True,1,,achievement
3256,33,USA,m,married,y,30870,126,24h,True,1,,bonding
3257,44,USA,m,single,n,30871,2782,24h,True,1,,enjoy_the_moment
3258,24,USA,m,single,n,30872,179,24h,False,1,,affection
3259,28,USA,m,married,n,30873,594,24h,True,1,,affection
3260,49,USA,f,single,y,30874,1637,24h,False,1,,bonding
3261,31,IND,m,married,y,30875,1936,24h,True,1,,affection
3262,32,USA,f,married,y,30876,7331,24h,True,1,,affection
3263,40,USA,f,married,y,30877,2021,24h,True,1,,bonding
3264,34,IND,f,married,y,30878,2267,24h,True,2,,nature
3265,38,CAN,f,single,n,30879,435,24h,True,1,,affection
3266,31,USA,m,married,n,30880,10039,24h,True,1,,bonding
3267,23,USA,m,married,y,30881,1133,24h,True,1,,achievement
3269,34,USA,f,married,n,30882,23,24h,True,1,,affection
3271,32,USA,m,single,n,30883,9155,24h,True,2,,affection
3272,53,USA,f,married,y,30884,433,24h,True,1,,bonding
3273,20,USA,m,single,n,30885,261,24h,True,1,,affection
3274,26,IND,m,single,y,30886,491,24h,True,5,,enjoy_the_moment
3275,52,USA,f,married,y,30887,4282,24h,True,1,,bonding
3276,70,USA,f,single,n,30888,73,24h,True,1,affection,affection
3277,27,USA,f,single,y,30889,227,24h,True,1,,achievement
3278,26,USA,f,single,n,30890,252,24h,True,1,,nature
3279,21,USA,m,single,n,30891,234,24h,True,1,achievement,achievement
3280,22,USA,m,single,n,30892,1875,24h,False,10,,achievement
3281,19,USA,m,single,n,30893,950,24h,True,1,,exercise
3282,48,USA,f,married,y,30894,212,24h,True,1,,affection
3283,23,USA,m,single,n,30895,8113,24h,True,1,,bonding
3284,25,USA,m,single,n,30896,11068,24h,True,1,,affection
3286,29,IND,f,married,y,30897,1005,24h,True,1,,achievement
3287,35,USA,m,married,n,30898,317,24h,True,1,affection,affection
3288,40,IND,m,married,y,30899,560,24h,True,2,,bonding
3289,24,USA,m,single,n,30900,1808,24h,True,1,,enjoy_the_moment
3290,22,USA,m,single,n,30901,4465,24h,True,1,,bonding
3291,34,USA,f,married,y,30902,1241,24h,True,1,,affection
3292,23,USA,m,married,y,30903,54,24h,True,1,,achievement
